Groups:
MotorControl:MCA|HeartRateSetPoint =, MotorControl:MCA|HeartRateSetPoint[7], MotorControl:MCA|HeartRateSetPoint[6], MotorControl:MCA|HeartRateSetPoint[5], MotorControl:MCA|HeartRateSetPoint[4], MotorControl:MCA|HeartRateSetPoint[3], MotorControl:MCA|HeartRateSetPoint[2], MotorControl:MCA|HeartRateSetPoint[1], MotorControl:MCA|HeartRateSetPoint[0],  unsigned decimal
MotorControl:MCA|HeartRate =, MotorControl:MCA|HeartRate[7], MotorControl:MCA|HeartRate[6], MotorControl:MCA|HeartRate[5], MotorControl:MCA|HeartRate[4], MotorControl:MCA|HeartRate[3], MotorControl:MCA|HeartRate[2], MotorControl:MCA|HeartRate[1], MotorControl:MCA|HeartRate[0],  unsigned decimal
MotorControl:MCA|CurrentControl:CC|AssistanceRequirement =, MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[11], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[10], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[9], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[8], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[7], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[6], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[5], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[4], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[3], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[2], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[1], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[0],  unsigned decimal
MotorControl:MCA|CurrentControl:CC|MotorSignal =, MotorControl:MCA|CurrentControl:CC|MotorSignal[11], MotorControl:MCA|CurrentControl:CC|MotorSignal[10], MotorControl:MCA|CurrentControl:CC|MotorSignal[9], MotorControl:MCA|CurrentControl:CC|MotorSignal[8], MotorControl:MCA|CurrentControl:CC|MotorSignal[7], MotorControl:MCA|CurrentControl:CC|MotorSignal[6], MotorControl:MCA|CurrentControl:CC|MotorSignal[5], MotorControl:MCA|CurrentControl:CC|MotorSignal[4], MotorControl:MCA|CurrentControl:CC|MotorSignal[3], MotorControl:MCA|CurrentControl:CC|MotorSignal[2], MotorControl:MCA|CurrentControl:CC|MotorSignal[1], MotorControl:MCA|CurrentControl:CC|MotorSignal[0],  unsigned decimal
MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage =, MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[11], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[10], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[9], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[8], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[7], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[6], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[5], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[4], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[3], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[2], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[1], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[0],  unsigned decimal

Data:
time unit: us, MotorControl:MCA|HeartRateSetPoint, MotorControl:MCA|HeartRateSetPoint[7], MotorControl:MCA|HeartRateSetPoint[6], MotorControl:MCA|HeartRateSetPoint[5], MotorControl:MCA|HeartRateSetPoint[4], MotorControl:MCA|HeartRateSetPoint[3], MotorControl:MCA|HeartRateSetPoint[2], MotorControl:MCA|HeartRateSetPoint[1], MotorControl:MCA|HeartRateSetPoint[0], MotorControl:MCA|HeartRate, MotorControl:MCA|HeartRate[7], MotorControl:MCA|HeartRate[6], MotorControl:MCA|HeartRate[5], MotorControl:MCA|HeartRate[4], MotorControl:MCA|HeartRate[3], MotorControl:MCA|HeartRate[2], MotorControl:MCA|HeartRate[1], MotorControl:MCA|HeartRate[0], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement, MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[11], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[10], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[9], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[8], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[7], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[6], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[5], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[4], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[3], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[2], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[1], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[0], MotorControl:MCA|CurrentControl:CC|MotorSignal, MotorControl:MCA|CurrentControl:CC|MotorSignal[11], MotorControl:MCA|CurrentControl:CC|MotorSignal[10], MotorControl:MCA|CurrentControl:CC|MotorSignal[9], MotorControl:MCA|CurrentControl:CC|MotorSignal[8], MotorControl:MCA|CurrentControl:CC|MotorSignal[7], MotorControl:MCA|CurrentControl:CC|MotorSignal[6], MotorControl:MCA|CurrentControl:CC|MotorSignal[5], MotorControl:MCA|CurrentControl:CC|MotorSignal[4], MotorControl:MCA|CurrentControl:CC|MotorSignal[3], MotorControl:MCA|CurrentControl:CC|MotorSignal[2], MotorControl:MCA|CurrentControl:CC|MotorSignal[1], MotorControl:MCA|CurrentControl:CC|MotorSignal[0], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage, MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[11], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[10], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[9], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[8], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[7], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[6], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[5], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[4], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[3], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[2], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[1], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[0], 
14400, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3049, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
15200, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3051, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
16000, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3053, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
16800, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3055, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
17600, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3057, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
18400, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3059, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
19200, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3061, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
20000, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3063, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
20800, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3065, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
21600, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3067, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22400, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3069, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
23200, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3071, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
24000, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3073, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
24800, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 246, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 3075, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25600, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 247, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3077, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
26400, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 247, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3079, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
27200, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 247, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3081, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
28000, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 247, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3083, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
28800, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 247, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3085, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
29600, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 247, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3087, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
30400, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 247, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3089, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31200, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 247, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3091, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32000, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 247, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3093, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32800, 85, 0, 1, 0, 1, 0, 1, 0, 1, 91, 0, 1, 0, 1, 1, 0, 1, 1, 247, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 3095, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
